reference,ssim,mse,trial
646_orig.png,646_kriz_ssim_fc.png,646_kriz_mse_fc.png,7
652_orig.png,652_kriz_ssim_fc.png,652_kriz_mse_fc.png,7
656_orig.png,656_kriz_ssim_fc.png,656_kriz_mse_fc.png,7
660_orig.png,660_kriz_ssim_fc.png,660_kriz_mse_fc.png,7
665_orig.png,665_kriz_ssim_fc.png,665_kriz_mse_fc.png,7
669_orig.png,669_kriz_ssim_fc.png,669_kriz_mse_fc.png,7
673_orig.png,673_kriz_ssim_fc.png,673_kriz_mse_fc.png,7
674_orig.png,674_kriz_ssim_fc.png,674_kriz_mse_fc.png,7
683_orig.png,683_kriz_ssim_fc.png,683_kriz_mse_fc.png,8
700_orig.png,700_kriz_ssim_fc.png,700_kriz_mse_fc.png,8
716_orig.png,716_kriz_ssim_fc.png,716_kriz_mse_fc.png,8
727_orig.png,727_kriz_ssim_fc.png,727_kriz_mse_fc.png,8
732_orig.png,732_kriz_ssim_fc.png,732_kriz_mse_fc.png,8
748_orig.png,748_kriz_ssim_fc.png,748_kriz_mse_fc.png,8
774_orig.png,774_kriz_ssim_fc.png,774_kriz_mse_fc.png,8
779_orig.png,779_kriz_ssim_fc.png,779_kriz_mse_fc.png,8
780_orig.png,780_kriz_ssim_fc.png,780_kriz_mse_fc.png,8
784_orig.png,784_kriz_ssim_fc.png,784_kriz_mse_fc.png,8
786_orig.png,786_kriz_ssim_fc.png,786_kriz_mse_fc.png,9
830_orig.png,830_kriz_ssim_fc.png,830_kriz_mse_fc.png,9
832_orig.png,832_kriz_ssim_fc.png,832_kriz_mse_fc.png,9
834_orig.png,834_kriz_ssim_fc.png,834_kriz_mse_fc.png,9
861_orig.png,861_kriz_ssim_fc.png,861_kriz_mse_fc.png,9
867_orig.png,867_kriz_ssim_fc.png,867_kriz_mse_fc.png,9
869_orig.png,869_kriz_ssim_fc.png,869_kriz_mse_fc.png,9
871_orig.png,871_kriz_ssim_fc.png,871_kriz_mse_fc.png,9
877_orig.png,877_kriz_ssim_fc.png,877_kriz_mse_fc.png,9
914_orig.png,914_kriz_ssim_fc.png,914_kriz_mse_fc.png,9
920_orig.png,920_kriz_ssim_fc.png,920_kriz_mse_fc.png,10
932_orig.png,932_kriz_ssim_fc.png,932_kriz_mse_fc.png,10
948_orig.png,948_kriz_ssim_fc.png,948_kriz_mse_fc.png,10
952_orig.png,952_kriz_ssim_fc.png,952_kriz_mse_fc.png,10
954_orig.png,954_kriz_ssim_fc.png,954_kriz_mse_fc.png,10
966_orig.png,966_kriz_ssim_fc.png,966_kriz_mse_fc.png,10
971_orig.png,971_kriz_ssim_fc.png,971_kriz_mse_fc.png,10
993_orig.png,993_kriz_ssim_fc.png,993_kriz_mse_fc.png,10
1000_orig.png,1000_kriz_ssim_fc.png,1000_kriz_mse_fc.png,10
1005_orig.png,1005_kriz_ssim_fc.png,1005_kriz_mse_fc.png,10
1021_orig.png,1021_kriz_ssim_fc.png,1021_kriz_mse_fc.png,11
1036_orig.png,1036_kriz_ssim_fc.png,1036_kriz_mse_fc.png,11
1046_orig.png,1046_kriz_ssim_fc.png,1046_kriz_mse_fc.png,11
1056_orig.png,1056_kriz_ssim_fc.png,1056_kriz_mse_fc.png,11
1060_orig.png,1060_kriz_ssim_fc.png,1060_kriz_mse_fc.png,11
1061_orig.png,1061_kriz_ssim_fc.png,1061_kriz_mse_fc.png,11
1062_orig.png,1062_kriz_ssim_fc.png,1062_kriz_mse_fc.png,11
1071_orig.png,1071_kriz_ssim_fc.png,1071_kriz_mse_fc.png,11
1076_orig.png,1076_kriz_ssim_fc.png,1076_kriz_mse_fc.png,11
1090_orig.png,1090_kriz_ssim_fc.png,1090_kriz_mse_fc.png,11
1103_orig.png,1103_kriz_ssim_fc.png,1103_kriz_mse_fc.png,12
1106_orig.png,1106_kriz_ssim_fc.png,1106_kriz_mse_fc.png,12
1107_orig.png,1107_kriz_ssim_fc.png,1107_kriz_mse_fc.png,12
1114_orig.png,1114_kriz_ssim_fc.png,1114_kriz_mse_fc.png,12
1118_orig.png,1118_kriz_ssim_fc.png,1118_kriz_mse_fc.png,12
1128_orig.png,1128_kriz_ssim_fc.png,1128_kriz_mse_fc.png,12
1133_orig.png,1133_kriz_ssim_fc.png,1133_kriz_mse_fc.png,12
1146_orig.png,1146_kriz_ssim_fc.png,1146_kriz_mse_fc.png,12
1149_orig.png,1149_kriz_ssim_fc.png,1149_kriz_mse_fc.png,12
1152_orig.png,1152_kriz_ssim_fc.png,1152_kriz_mse_fc.png,12
1177_orig.png,1177_kriz_ssim_fc.png,1177_kriz_mse_fc.png,13
1178_orig.png,1178_kriz_ssim_fc.png,1178_kriz_mse_fc.png,13
1185_orig.png,1185_kriz_ssim_fc.png,1185_kriz_mse_fc.png,13
1193_orig.png,1193_kriz_ssim_fc.png,1193_kriz_mse_fc.png,13
1194_orig.png,1194_kriz_ssim_fc.png,1194_kriz_mse_fc.png,13
1198_orig.png,1198_kriz_ssim_fc.png,1198_kriz_mse_fc.png,13
1204_orig.png,1204_kriz_ssim_fc.png,1204_kriz_mse_fc.png,13
1205_orig.png,1205_kriz_ssim_fc.png,1205_kriz_mse_fc.png,13
1219_orig.png,1219_kriz_ssim_fc.png,1219_kriz_mse_fc.png,13
1235_orig.png,1235_kriz_ssim_fc.png,1235_kriz_mse_fc.png,13
1241_orig.png,1241_kriz_ssim_fc.png,1241_kriz_mse_fc.png,14
1265_orig.png,1265_kriz_ssim_fc.png,1265_kriz_mse_fc.png,14
1294_orig.png,1294_kriz_ssim_fc.png,1294_kriz_mse_fc.png,14
1300_orig.png,1300_kriz_ssim_fc.png,1300_kriz_mse_fc.png,14
1312_orig.png,1312_kriz_ssim_fc.png,1312_kriz_mse_fc.png,14
1319_orig.png,1319_kriz_ssim_fc.png,1319_kriz_mse_fc.png,14
1338_orig.png,1338_kriz_ssim_fc.png,1338_kriz_mse_fc.png,14
1357_orig.png,1357_kriz_ssim_fc.png,1357_kriz_mse_fc.png,14
1371_orig.png,1371_kriz_ssim_fc.png,1371_kriz_mse_fc.png,14
1374_orig.png,1374_kriz_ssim_fc.png,1374_kriz_mse_fc.png,14
1376_orig.png,1376_kriz_ssim_fc.png,1376_kriz_mse_fc.png,15
1391_orig.png,1391_kriz_ssim_fc.png,1391_kriz_mse_fc.png,15
1402_orig.png,1402_kriz_ssim_fc.png,1402_kriz_mse_fc.png,15
1411_orig.png,1411_kriz_ssim_fc.png,1411_kriz_mse_fc.png,15
1418_orig.png,1418_kriz_ssim_fc.png,1418_kriz_mse_fc.png,15
1421_orig.png,1421_kriz_ssim_fc.png,1421_kriz_mse_fc.png,15
1427_orig.png,1427_kriz_ssim_fc.png,1427_kriz_mse_fc.png,15
1443_orig.png,1443_kriz_ssim_fc.png,1443_kriz_mse_fc.png,15
1453_orig.png,1453_kriz_ssim_fc.png,1453_kriz_mse_fc.png,15
1456_orig.png,1456_kriz_ssim_fc.png,1456_kriz_mse_fc.png,15
1461_orig.png,1461_kriz_ssim_fc.png,1461_kriz_mse_fc.png,16
1463_orig.png,1463_kriz_ssim_fc.png,1463_kriz_mse_fc.png,16
1471_orig.png,1471_kriz_ssim_fc.png,1471_kriz_mse_fc.png,16
1492_orig.png,1492_kriz_ssim_fc.png,1492_kriz_mse_fc.png,16
1504_orig.png,1504_kriz_ssim_fc.png,1504_kriz_mse_fc.png,16
1505_orig.png,1505_kriz_ssim_fc.png,1505_kriz_mse_fc.png,16
1514_orig.png,1514_kriz_ssim_fc.png,1514_kriz_mse_fc.png,16
1517_orig.png,1517_kriz_ssim_fc.png,1517_kriz_mse_fc.png,16
1528_orig.png,1528_kriz_ssim_fc.png,1528_kriz_mse_fc.png,16
1531_orig.png,1531_kriz_ssim_fc.png,1531_kriz_mse_fc.png,16
1545_orig.png,1545_kriz_ssim_fc.png,1545_kriz_mse_fc.png,17
1546_orig.png,1546_kriz_ssim_fc.png,1546_kriz_mse_fc.png,17
1550_orig.png,1550_kriz_ssim_fc.png,1550_kriz_mse_fc.png,17
1556_orig.png,1556_kriz_ssim_fc.png,1556_kriz_mse_fc.png,17
1557_orig.png,1557_kriz_ssim_fc.png,1557_kriz_mse_fc.png,17
1560_orig.png,1560_kriz_ssim_fc.png,1560_kriz_mse_fc.png,17
1577_orig.png,1577_kriz_ssim_fc.png,1577_kriz_mse_fc.png,17
1583_orig.png,1583_kriz_ssim_fc.png,1583_kriz_mse_fc.png,17
1589_orig.png,1589_kriz_ssim_fc.png,1589_kriz_mse_fc.png,17
1632_orig.png,1632_kriz_ssim_fc.png,1632_kriz_mse_fc.png,17
1633_orig.png,1633_kriz_ssim_fc.png,1633_kriz_mse_fc.png,18
1637_orig.png,1637_kriz_ssim_fc.png,1637_kriz_mse_fc.png,18
1647_orig.png,1647_kriz_ssim_fc.png,1647_kriz_mse_fc.png,18
1673_orig.png,1673_kriz_ssim_fc.png,1673_kriz_mse_fc.png,18
1693_orig.png,1693_kriz_ssim_fc.png,1693_kriz_mse_fc.png,18
1710_orig.png,1710_kriz_ssim_fc.png,1710_kriz_mse_fc.png,18
1718_orig.png,1718_kriz_ssim_fc.png,1718_kriz_mse_fc.png,18
1720_orig.png,1720_kriz_ssim_fc.png,1720_kriz_mse_fc.png,18
1745_orig.png,1745_kriz_ssim_fc.png,1745_kriz_mse_fc.png,18
1750_orig.png,1750_kriz_ssim_fc.png,1750_kriz_mse_fc.png,18
1751_orig.png,1751_kriz_ssim_fc.png,1751_kriz_mse_fc.png,19
1755_orig.png,1755_kriz_ssim_fc.png,1755_kriz_mse_fc.png,19
1778_orig.png,1778_kriz_ssim_fc.png,1778_kriz_mse_fc.png,19
1808_orig.png,1808_kriz_ssim_fc.png,1808_kriz_mse_fc.png,19
1811_orig.png,1811_kriz_ssim_fc.png,1811_kriz_mse_fc.png,19
1817_orig.png,1817_kriz_ssim_fc.png,1817_kriz_mse_fc.png,19
1828_orig.png,1828_kriz_ssim_fc.png,1828_kriz_mse_fc.png,19
1836_orig.png,1836_kriz_ssim_fc.png,1836_kriz_mse_fc.png,19
1837_orig.png,1837_kriz_ssim_fc.png,1837_kriz_mse_fc.png,19
1862_orig.png,1862_kriz_ssim_fc.png,1862_kriz_mse_fc.png,19
1864_orig.png,1864_kriz_ssim_fc.png,1864_kriz_mse_fc.png,20
1885_orig.png,1885_kriz_ssim_fc.png,1885_kriz_mse_fc.png,20
1895_orig.png,1895_kriz_ssim_fc.png,1895_kriz_mse_fc.png,20
1947_orig.png,1947_kriz_ssim_fc.png,1947_kriz_mse_fc.png,20
1957_orig.png,1957_kriz_ssim_fc.png,1957_kriz_mse_fc.png,20
1961_orig.png,1961_kriz_ssim_fc.png,1961_kriz_mse_fc.png,20
1966_orig.png,1966_kriz_ssim_fc.png,1966_kriz_mse_fc.png,20
1975_orig.png,1975_kriz_ssim_fc.png,1975_kriz_mse_fc.png,20
1983_orig.png,1983_kriz_ssim_fc.png,1983_kriz_mse_fc.png,20
2007_orig.png,2007_kriz_ssim_fc.png,2007_kriz_mse_fc.png,20
3_orig.png,3_kriz_ssim_fc.png,3_kriz_mse_fc.png,1
5_orig.png,5_kriz_ssim_fc.png,5_kriz_mse_fc.png,1
27_orig.png,27_kriz_ssim_fc.png,27_kriz_mse_fc.png,1
28_orig.png,28_kriz_ssim_fc.png,28_kriz_mse_fc.png,1
32_orig.png,32_kriz_ssim_fc.png,32_kriz_mse_fc.png,1
36_orig.png,36_kriz_ssim_fc.png,36_kriz_mse_fc.png,1
59_orig.png,59_kriz_ssim_fc.png,59_kriz_mse_fc.png,1
65_orig.png,65_kriz_ssim_fc.png,65_kriz_mse_fc.png,1
68_orig.png,68_kriz_ssim_fc.png,68_kriz_mse_fc.png,1
93_orig.png,93_kriz_ssim_fc.png,93_kriz_mse_fc.png,1
102_orig.png,102_kriz_ssim_fc.png,102_kriz_mse_fc.png,2
103_orig.png,103_kriz_ssim_fc.png,103_kriz_mse_fc.png,2
107_orig.png,107_kriz_ssim_fc.png,107_kriz_mse_fc.png,2
118_orig.png,118_kriz_ssim_fc.png,118_kriz_mse_fc.png,2
119_orig.png,119_kriz_ssim_fc.png,119_kriz_mse_fc.png,2
127_orig.png,127_kriz_ssim_fc.png,127_kriz_mse_fc.png,2
129_orig.png,129_kriz_ssim_fc.png,129_kriz_mse_fc.png,2
134_orig.png,134_kriz_ssim_fc.png,134_kriz_mse_fc.png,2
146_orig.png,146_kriz_ssim_fc.png,146_kriz_mse_fc.png,2
154_orig.png,154_kriz_ssim_fc.png,154_kriz_mse_fc.png,2
161_orig.png,161_kriz_ssim_fc.png,161_kriz_mse_fc.png,3
176_orig.png,176_kriz_ssim_fc.png,176_kriz_mse_fc.png,3
177_orig.png,177_kriz_ssim_fc.png,177_kriz_mse_fc.png,3
187_orig.png,187_kriz_ssim_fc.png,187_kriz_mse_fc.png,3
189_orig.png,189_kriz_ssim_fc.png,189_kriz_mse_fc.png,3
196_orig.png,196_kriz_ssim_fc.png,196_kriz_mse_fc.png,3
198_orig.png,198_kriz_ssim_fc.png,198_kriz_mse_fc.png,3
211_orig.png,211_kriz_ssim_fc.png,211_kriz_mse_fc.png,3
215_orig.png,215_kriz_ssim_fc.png,215_kriz_mse_fc.png,3
235_orig.png,235_kriz_ssim_fc.png,235_kriz_mse_fc.png,3
247_orig.png,247_kriz_ssim_fc.png,247_kriz_mse_fc.png,4
250_orig.png,250_kriz_ssim_fc.png,250_kriz_mse_fc.png,4
252_orig.png,252_kriz_ssim_fc.png,252_kriz_mse_fc.png,4
262_orig.png,262_kriz_ssim_fc.png,262_kriz_mse_fc.png,4
265_orig.png,265_kriz_ssim_fc.png,265_kriz_mse_fc.png,4
272_orig.png,272_kriz_ssim_fc.png,272_kriz_mse_fc.png,4
282_orig.png,282_kriz_ssim_fc.png,282_kriz_mse_fc.png,4
306_orig.png,306_kriz_ssim_fc.png,306_kriz_mse_fc.png,4
307_orig.png,307_kriz_ssim_fc.png,307_kriz_mse_fc.png,4
313_orig.png,313_kriz_ssim_fc.png,313_kriz_mse_fc.png,4
314_orig.png,314_kriz_ssim_fc.png,314_kriz_mse_fc.png,5
315_orig.png,315_kriz_ssim_fc.png,315_kriz_mse_fc.png,5
316_orig.png,316_kriz_ssim_fc.png,316_kriz_mse_fc.png,5
318_orig.png,318_kriz_ssim_fc.png,318_kriz_mse_fc.png,5
333_orig.png,333_kriz_ssim_fc.png,333_kriz_mse_fc.png,5
342_orig.png,342_kriz_ssim_fc.png,342_kriz_mse_fc.png,5
348_orig.png,348_kriz_ssim_fc.png,348_kriz_mse_fc.png,5
353_orig.png,353_kriz_ssim_fc.png,353_kriz_mse_fc.png,5
357_orig.png,357_kriz_ssim_fc.png,357_kriz_mse_fc.png,5
362_orig.png,362_kriz_ssim_fc.png,362_kriz_mse_fc.png,5
399_orig.png,399_kriz_ssim_fc.png,399_kriz_mse_fc.png,6
409_orig.png,409_kriz_ssim_fc.png,409_kriz_mse_fc.png,6
417_orig.png,417_kriz_ssim_fc.png,417_kriz_mse_fc.png,6
436_orig.png,436_kriz_ssim_fc.png,436_kriz_mse_fc.png,6
438_orig.png,438_kriz_ssim_fc.png,438_kriz_mse_fc.png,6
440_orig.png,440_kriz_ssim_fc.png,440_kriz_mse_fc.png,6
441_orig.png,441_kriz_ssim_fc.png,441_kriz_mse_fc.png,6
443_orig.png,443_kriz_ssim_fc.png,443_kriz_mse_fc.png,6
458_orig.png,458_kriz_ssim_fc.png,458_kriz_mse_fc.png,6
470_orig.png,470_kriz_ssim_fc.png,470_kriz_mse_fc.png,6
500_orig.png,500_kriz_ssim_fc.png,500_kriz_mse_fc.png,7
517_orig.png,517_kriz_ssim_fc.png,517_kriz_mse_fc.png,7
527_orig.png,527_kriz_ssim_fc.png,527_kriz_mse_fc.png,7
559_orig.png,559_kriz_ssim_fc.png,559_kriz_mse_fc.png,7
567_orig.png,567_kriz_ssim_fc.png,567_kriz_mse_fc.png,7
573_orig.png,573_kriz_ssim_fc.png,573_kriz_mse_fc.png,7
597_orig.png,597_kriz_ssim_fc.png,597_kriz_mse_fc.png,7
603_orig.png,603_kriz_ssim_fc.png,603_kriz_mse_fc.png,7
604_orig.png,604_kriz_ssim_fc.png,604_kriz_mse_fc.png,7
615_orig.png,615_kriz_ssim_fc.png,615_kriz_mse_fc.png,7
622_orig.png,622_kriz_ssim_fc.png,622_kriz_mse_fc.png,8
631_orig.png,631_kriz_ssim_fc.png,631_kriz_mse_fc.png,8
632_orig.png,632_kriz_ssim_fc.png,632_kriz_mse_fc.png,8
657_orig.png,657_kriz_ssim_fc.png,657_kriz_mse_fc.png,8
661_orig.png,661_kriz_ssim_fc.png,661_kriz_mse_fc.png,8
672_orig.png,672_kriz_ssim_fc.png,672_kriz_mse_fc.png,8
688_orig.png,688_kriz_ssim_fc.png,688_kriz_mse_fc.png,8
698_orig.png,698_kriz_ssim_fc.png,698_kriz_mse_fc.png,8
710_orig.png,710_kriz_ssim_fc.png,710_kriz_mse_fc.png,8
720_orig.png,720_kriz_ssim_fc.png,720_kriz_mse_fc.png,8
765_orig.png,765_kriz_ssim_fc.png,765_kriz_mse_fc.png,9
794_orig.png,794_kriz_ssim_fc.png,794_kriz_mse_fc.png,9
799_orig.png,799_kriz_ssim_fc.png,799_kriz_mse_fc.png,9
803_orig.png,803_kriz_ssim_fc.png,803_kriz_mse_fc.png,9
815_orig.png,815_kriz_ssim_fc.png,815_kriz_mse_fc.png,9
817_orig.png,817_kriz_ssim_fc.png,817_kriz_mse_fc.png,9
818_orig.png,818_kriz_ssim_fc.png,818_kriz_mse_fc.png,9
824_orig.png,824_kriz_ssim_fc.png,824_kriz_mse_fc.png,9
828_orig.png,828_kriz_ssim_fc.png,828_kriz_mse_fc.png,9
840_orig.png,840_kriz_ssim_fc.png,840_kriz_mse_fc.png,9
851_orig.png,851_kriz_ssim_fc.png,851_kriz_mse_fc.png,10
857_orig.png,857_kriz_ssim_fc.png,857_kriz_mse_fc.png,10
866_orig.png,866_kriz_ssim_fc.png,866_kriz_mse_fc.png,10
879_orig.png,879_kriz_ssim_fc.png,879_kriz_mse_fc.png,10
884_orig.png,884_kriz_ssim_fc.png,884_kriz_mse_fc.png,10
886_orig.png,886_kriz_ssim_fc.png,886_kriz_mse_fc.png,10
890_orig.png,890_kriz_ssim_fc.png,890_kriz_mse_fc.png,10
939_orig.png,939_kriz_ssim_fc.png,939_kriz_mse_fc.png,10
943_orig.png,943_kriz_ssim_fc.png,943_kriz_mse_fc.png,10
951_orig.png,951_kriz_ssim_fc.png,951_kriz_mse_fc.png,10
953_orig.png,953_kriz_ssim_fc.png,953_kriz_mse_fc.png,11
956_orig.png,956_kriz_ssim_fc.png,956_kriz_mse_fc.png,11
969_orig.png,969_kriz_ssim_fc.png,969_kriz_mse_fc.png,11
976_orig.png,976_kriz_ssim_fc.png,976_kriz_mse_fc.png,11
992_orig.png,992_kriz_ssim_fc.png,992_kriz_mse_fc.png,11
999_orig.png,999_kriz_ssim_fc.png,999_kriz_mse_fc.png,11
1001_orig.png,1001_kriz_ssim_fc.png,1001_kriz_mse_fc.png,11
1006_orig.png,1006_kriz_ssim_fc.png,1006_kriz_mse_fc.png,11
1009_orig.png,1009_kriz_ssim_fc.png,1009_kriz_mse_fc.png,11
1033_orig.png,1033_kriz_ssim_fc.png,1033_kriz_mse_fc.png,11
1034_orig.png,1034_kriz_ssim_fc.png,1034_kriz_mse_fc.png,12
1037_orig.png,1037_kriz_ssim_fc.png,1037_kriz_mse_fc.png,12
1040_orig.png,1040_kriz_ssim_fc.png,1040_kriz_mse_fc.png,12
1041_orig.png,1041_kriz_ssim_fc.png,1041_kriz_mse_fc.png,12
1045_orig.png,1045_kriz_ssim_fc.png,1045_kriz_mse_fc.png,12
1055_orig.png,1055_kriz_ssim_fc.png,1055_kriz_mse_fc.png,12
1081_orig.png,1081_kriz_ssim_fc.png,1081_kriz_mse_fc.png,12
1082_orig.png,1082_kriz_ssim_fc.png,1082_kriz_mse_fc.png,12
1147_orig.png,1147_kriz_ssim_fc.png,1147_kriz_mse_fc.png,12
1187_orig.png,1187_kriz_ssim_fc.png,1187_kriz_mse_fc.png,12
1234_orig.png,1234_kriz_ssim_fc.png,1234_kriz_mse_fc.png,13
1246_orig.png,1246_kriz_ssim_fc.png,1246_kriz_mse_fc.png,13
1249_orig.png,1249_kriz_ssim_fc.png,1249_kriz_mse_fc.png,13
1257_orig.png,1257_kriz_ssim_fc.png,1257_kriz_mse_fc.png,13
1269_orig.png,1269_kriz_ssim_fc.png,1269_kriz_mse_fc.png,13
1279_orig.png,1279_kriz_ssim_fc.png,1279_kriz_mse_fc.png,13
1284_orig.png,1284_kriz_ssim_fc.png,1284_kriz_mse_fc.png,13
1288_orig.png,1288_kriz_ssim_fc.png,1288_kriz_mse_fc.png,13
1289_orig.png,1289_kriz_ssim_fc.png,1289_kriz_mse_fc.png,13
1310_orig.png,1310_kriz_ssim_fc.png,1310_kriz_mse_fc.png,13
1324_orig.png,1324_kriz_ssim_fc.png,1324_kriz_mse_fc.png,14
1334_orig.png,1334_kriz_ssim_fc.png,1334_kriz_mse_fc.png,14
1339_orig.png,1339_kriz_ssim_fc.png,1339_kriz_mse_fc.png,14
1354_orig.png,1354_kriz_ssim_fc.png,1354_kriz_mse_fc.png,14
1359_orig.png,1359_kriz_ssim_fc.png,1359_kriz_mse_fc.png,14
1364_orig.png,1364_kriz_ssim_fc.png,1364_kriz_mse_fc.png,14
1373_orig.png,1373_kriz_ssim_fc.png,1373_kriz_mse_fc.png,14
1381_orig.png,1381_kriz_ssim_fc.png,1381_kriz_mse_fc.png,14
1406_orig.png,1406_kriz_ssim_fc.png,1406_kriz_mse_fc.png,14
1407_orig.png,1407_kriz_ssim_fc.png,1407_kriz_mse_fc.png,14
1441_orig.png,1441_kriz_ssim_fc.png,1441_kriz_mse_fc.png,15
1442_orig.png,1442_kriz_ssim_fc.png,1442_kriz_mse_fc.png,15
1445_orig.png,1445_kriz_ssim_fc.png,1445_kriz_mse_fc.png,15
1450_orig.png,1450_kriz_ssim_fc.png,1450_kriz_mse_fc.png,15
1462_orig.png,1462_kriz_ssim_fc.png,1462_kriz_mse_fc.png,15
1485_orig.png,1485_kriz_ssim_fc.png,1485_kriz_mse_fc.png,15
1510_orig.png,1510_kriz_ssim_fc.png,1510_kriz_mse_fc.png,15
1535_orig.png,1535_kriz_ssim_fc.png,1535_kriz_mse_fc.png,15
1536_orig.png,1536_kriz_ssim_fc.png,1536_kriz_mse_fc.png,15
1561_orig.png,1561_kriz_ssim_fc.png,1561_kriz_mse_fc.png,15
1566_orig.png,1566_kriz_ssim_fc.png,1566_kriz_mse_fc.png,16
1569_orig.png,1569_kriz_ssim_fc.png,1569_kriz_mse_fc.png,16
1585_orig.png,1585_kriz_ssim_fc.png,1585_kriz_mse_fc.png,16
1594_orig.png,1594_kriz_ssim_fc.png,1594_kriz_mse_fc.png,16
1599_orig.png,1599_kriz_ssim_fc.png,1599_kriz_mse_fc.png,16
1601_orig.png,1601_kriz_ssim_fc.png,1601_kriz_mse_fc.png,16
1625_orig.png,1625_kriz_ssim_fc.png,1625_kriz_mse_fc.png,16
1642_orig.png,1642_kriz_ssim_fc.png,1642_kriz_mse_fc.png,16
1646_orig.png,1646_kriz_ssim_fc.png,1646_kriz_mse_fc.png,16
1649_orig.png,1649_kriz_ssim_fc.png,1649_kriz_mse_fc.png,16
1660_orig.png,1660_kriz_ssim_fc.png,1660_kriz_mse_fc.png,17
1679_orig.png,1679_kriz_ssim_fc.png,1679_kriz_mse_fc.png,17
1689_orig.png,1689_kriz_ssim_fc.png,1689_kriz_mse_fc.png,17
1692_orig.png,1692_kriz_ssim_fc.png,1692_kriz_mse_fc.png,17
1700_orig.png,1700_kriz_ssim_fc.png,1700_kriz_mse_fc.png,17
1707_orig.png,1707_kriz_ssim_fc.png,1707_kriz_mse_fc.png,17
1719_orig.png,1719_kriz_ssim_fc.png,1719_kriz_mse_fc.png,17
1724_orig.png,1724_kriz_ssim_fc.png,1724_kriz_mse_fc.png,17
1731_orig.png,1731_kriz_ssim_fc.png,1731_kriz_mse_fc.png,17
1760_orig.png,1760_kriz_ssim_fc.png,1760_kriz_mse_fc.png,17
1761_orig.png,1761_kriz_ssim_fc.png,1761_kriz_mse_fc.png,18
1791_orig.png,1791_kriz_ssim_fc.png,1791_kriz_mse_fc.png,18
1798_orig.png,1798_kriz_ssim_fc.png,1798_kriz_mse_fc.png,18
1806_orig.png,1806_kriz_ssim_fc.png,1806_kriz_mse_fc.png,18
1813_orig.png,1813_kriz_ssim_fc.png,1813_kriz_mse_fc.png,18
1820_orig.png,1820_kriz_ssim_fc.png,1820_kriz_mse_fc.png,18
1822_orig.png,1822_kriz_ssim_fc.png,1822_kriz_mse_fc.png,18
1826_orig.png,1826_kriz_ssim_fc.png,1826_kriz_mse_fc.png,18
1851_orig.png,1851_kriz_ssim_fc.png,1851_kriz_mse_fc.png,18
1861_orig.png,1861_kriz_ssim_fc.png,1861_kriz_mse_fc.png,18
1866_orig.png,1866_kriz_ssim_fc.png,1866_kriz_mse_fc.png,19
1869_orig.png,1869_kriz_ssim_fc.png,1869_kriz_mse_fc.png,19
1870_orig.png,1870_kriz_ssim_fc.png,1870_kriz_mse_fc.png,19
1898_orig.png,1898_kriz_ssim_fc.png,1898_kriz_mse_fc.png,19
1910_orig.png,1910_kriz_ssim_fc.png,1910_kriz_mse_fc.png,19
1914_orig.png,1914_kriz_ssim_fc.png,1914_kriz_mse_fc.png,19
1915_orig.png,1915_kriz_ssim_fc.png,1915_kriz_mse_fc.png,19
1920_orig.png,1920_kriz_ssim_fc.png,1920_kriz_mse_fc.png,19
1923_orig.png,1923_kriz_ssim_fc.png,1923_kriz_mse_fc.png,19
1930_orig.png,1930_kriz_ssim_fc.png,1930_kriz_mse_fc.png,19
1934_orig.png,1934_kriz_ssim_fc.png,1934_kriz_mse_fc.png,20
1937_orig.png,1937_kriz_ssim_fc.png,1937_kriz_mse_fc.png,20
1940_orig.png,1940_kriz_ssim_fc.png,1940_kriz_mse_fc.png,20
1958_orig.png,1958_kriz_ssim_fc.png,1958_kriz_mse_fc.png,20
1970_orig.png,1970_kriz_ssim_fc.png,1970_kriz_mse_fc.png,20
1971_orig.png,1971_kriz_ssim_fc.png,1971_kriz_mse_fc.png,20
1984_orig.png,1984_kriz_ssim_fc.png,1984_kriz_mse_fc.png,20
1986_orig.png,1986_kriz_ssim_fc.png,1986_kriz_mse_fc.png,20
1993_orig.png,1993_kriz_ssim_fc.png,1993_kriz_mse_fc.png,20
1997_orig.png,1997_kriz_ssim_fc.png,1997_kriz_mse_fc.png,20
10_orig.png,10_kriz_ssim_fc.png,10_kriz_mse_fc.png,1
11_orig.png,11_kriz_ssim_fc.png,11_kriz_mse_fc.png,1
16_orig.png,16_kriz_ssim_fc.png,16_kriz_mse_fc.png,1
23_orig.png,23_kriz_ssim_fc.png,23_kriz_mse_fc.png,1
24_orig.png,24_kriz_ssim_fc.png,24_kriz_mse_fc.png,1
26_orig.png,26_kriz_ssim_fc.png,26_kriz_mse_fc.png,1
66_orig.png,66_kriz_ssim_fc.png,66_kriz_mse_fc.png,1
73_orig.png,73_kriz_ssim_fc.png,73_kriz_mse_fc.png,1
87_orig.png,87_kriz_ssim_fc.png,87_kriz_mse_fc.png,1
98_orig.png,98_kriz_ssim_fc.png,98_kriz_mse_fc.png,1
106_orig.png,106_kriz_ssim_fc.png,106_kriz_mse_fc.png,2
110_orig.png,110_kriz_ssim_fc.png,110_kriz_mse_fc.png,2
121_orig.png,121_kriz_ssim_fc.png,121_kriz_mse_fc.png,2
136_orig.png,136_kriz_ssim_fc.png,136_kriz_mse_fc.png,2
